row_no,name,trade,qty,rate,amount,advance,total,_source_file,_folder,_project,deductions,net
Month: April 2014,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
1,Kamran Butt,Plumber,26,1100.0,28600.0,,20020.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
2,Arif Ansari,Welder,26,1100.0,28600.0,0.0,28600.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
3,Javed Sheikh,Painter,21,850.0,17850.0,0.0,17850.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
4,Kamran Butt,Supervisor,PKR 26,1800.0,46800.0,0.0,46800.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
5,Kamran Qureshi,Welder,19,,20900.0,10450.0,10450.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
6,Bilal Butt,Painter,25,850.0,21250.0,6375.0,14875.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
7,Zahid Raza,Plumber,18,1100.0,19800.0,9900.0,9900.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
8,Tariq Ali,Supervisor,16,1800.0,28800.0,,,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
9,Bilal Mirza,Helper,21,600.0,12600.0,0.0,12600.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
10,Asif Ali,Painter,27,850.0,22950.0,,22950.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
11,Kamran Chaudhry,Carpenter,18,1000.0,18000.0,9000.0,9000.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
12,Ahmad Mirza,Mason,28,900.0,25200.0,12600.0,12600.0,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Apr2014.xlsx,labour_wages,SATTI_PLAZA,,
Month: January 2012,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,,
1,Javed Sheikh,Mason,15,900.0,,,13500.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,6750,6750
2,Rizwan Butt,Plumber,28,1100.0,,,30800.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,PKR 0,30800
3,Muhammad Ali,Mason,16,900.0,,,14400.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,7200,"PKR 7,200"
4,Usman Khan,Helper,18,,,,10800.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,3240,7560
5,Rizwan Ansari,Helper,20,,,,12000.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,
6,Nasir Chaudhry,Supervisor,21,1800.0,,,37800.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,37800
7,Farooq Ali,Supervisor,20,1800.0,,,36000.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,10800,25200
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,,Sub-total
8,Arif Ansari,Supervisor,14,1800.0,,,25200.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,25200
9,Sajid Mirza,Plumber,19,1100.0,,,20900.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,10450,10450
10,Javed Butt,Carpenter,26,1000.0,,,26000.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,26000
11,Asif Ansari,Site Engineer,26,2500.0,,,65000.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,32500,32500
12,Muhammad Khan,Mason,27,900.0,,,24300.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,24300
13,Farooq Chaudhry,Helper,28,600.0,,,16800.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,"16,800/-"
14,Ahmad Ali,Supervisor,26,1800.0,,,46800.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,46800
15,Arif Ansari,Site Engineer,17,2500.0,,,42500.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,
16,Farooq Chaudhry,Helper,23,600.0,,,13800.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,13800
17,Usman Ansari,Site Engineer,27,2500.0,,,67500.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,67500
18,Bilal Ansari,Supervisor,22,1800.0,,,39600.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,39600
19,Sajid Ali,Security Guard,15,700.0,,,10500.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,10500
20,Bilal Malik,Carpenter,20/-,1000.0,,,20000.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0/-,20000
21,Zahid Ansari,Site Engineer,18,2500.0,,,45000.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,13500,31500
22,Arif Khan,Mason,19,900.0,,,17100.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,5130,11970
23,Zahid Khan,Plumber,21,1100.0,,,23100.0,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,0,23100
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2012.xlsx,labour_wages,SATTI_PLAZA,Approved:,
Month: January 2013,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,,
1,Arif Khan,Site Engineer,17,2500.0,,,42500.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,0,42500
2,Asif Sheikh,Painter,20,850.0,,,17000.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,0,17000
3,Nasir Qureshi,Supervisor,14,1800.0,,,25200.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,0,"PKR 25,200"
4,Sajid Qureshi,Welder,16,1100.0,,,17600.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,0,17600
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,,Sub-total
5,Javed Mirza,Security Guard,28/-,700.0,,,19600.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,0,19600
6,Usman Mirza,Mason,18,900.0,,,16200.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,0,16200
7,Bilal Qureshi,Site Engineer,18,2500.0,,,45000.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,13500,31500
8,Kamran Mirza,Helper,21,600.0,,,12600.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,0,12600
9,Tariq Sheikh,Electrician,26/-,,,,31200.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,0,31200
10,Hamid Raza,Site Engineer,25,2500.0,,,62500.0,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,31250,31250
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2013.xlsx,labour_wages,SATTI_PLAZA,Approved:,
Month: January 2014,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
1,Arif Ali,Painter,14,850.0,11900.0,5950.0,5950.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
2,Kamran Chaudhry,Electrician,21,1200.0,25200.0,0.0,25200.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
3,Hamid Raza,Plumber,26,1100.0,28600.0,0.0,28600.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
4,Asif Chaudhry,Supervisor,PKR 25,1800.0,45000.0,0.0,45000.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
5,Muhammad Qureshi,Carpenter,28,1000.0,28000.0,14000.0,14000.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
6,Javed Khan,Carpenter,26,1000.0,26000.0,7800.0,18200.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
7,Rizwan Qureshi,Helper,15,600.0,9000.0,0.0,9000.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
8,Arif Sheikh,Electrician,28,1200.0,33600.0,0.0,33600.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
9,Rizwan Chaudhry,Carpenter,19,1000.0,19000.0,0.0,19000.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
10,Asif Butt,Site Engineer,18,2500.0,45000.0,0.0,45000.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
11,Arif Malik,Supervisor,25,,45000.0,13500.0,31500.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
12,Tariq Chaudhry,Mason,27,900.0,24300.0,0.0,24300.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
13,Nasir Qureshi,Supervisor,23,1800.0,41400.0,0.0,41400.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
14,Zahid Raza,Electrician,27,1200.0,32400.0,16200.0,16200.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
15,Bilal Chaudhry,Electrician,18,1200.0,21600.0,10800.0,10800.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
16,Zahid Khan,Site Engineer,28,2500.0,70000.0,0.0,70000.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
17,Tariq Mirza,Site Engineer,27,2500.0,67500.0,33750.0,33750.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
18,Javed Butt,Plumber,,1100.0,18700.0,5610.0,13090.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
19,Zahid Ali,Electrician,22/-,1200.0,26400.0,0.0,26400.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
20,Farooq Khan,Painter,TBD,850.0,22100.0,,22100.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
21,Rizwan Malik,Security Guard,14,700.0,9800.0,4900.0,4900.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
22,Arif Ansari,Supervisor,14,1800.0,25200.0,,25200.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
23,Arif Malik,Carpenter,27,1000.0,27000.0,13500.0,13500.0,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Jan2014.xlsx,labour_wages,SATTI_PLAZA,,
Month: July 2011,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
1,Usman Malik,Supervisor,21,1800.0,37800.0,0.0,37800.0,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
2,Kamran Qureshi,Plumber,TBD,1100.0,17600.0,0.0,17600.0,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
3,Sajid Khan,Carpenter,28,1000.0,28000.0,0.0,28000.0,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
4,Tariq Butt,Electrician,23,1200.0,27600.0,8280.0,19320.0,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
5,Arif Raza,Helper,22,600.0,13200.0,6600.0,6600.0,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
6,Muhammad Malik,Carpenter,25,1000.0,25000.0,0.0,25000.0,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
7,Muhammad Raza,Mason,17,900.0,15300.0,0.0,15300.0,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
8,Farooq Mirza,Site Engineer,27,2500.0,67500.0,,67500.0,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
9,Bilal Sheikh,Welder,21,1100.0,,11550.0,,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2011.xlsx,labour_wages,SATTI_PLAZA,,
Month: July 2012,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,,
1,Zahid Chaudhry,Security Guard,22,700.0,,,15400.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,7700,7700
2,Hamid Raza,Site Engineer,22,,,,55000.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,16500,38500
3,Kamran Chaudhry,Supervisor,19,1800.0,,,34200.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,0,"34,200/-"
4,Muhammad Sheikh,Supervisor,23,1800.0,,,41400.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,0,41400
5,Farooq Qureshi,Security Guard,24,700.0,,,16800.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,0,16800
6,Asif Ansari,Supervisor,24,1800.0,,,43200.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,0,43200
7,Zahid Raza,Helper,16,600.0,,,,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,0/-,9600
8,Usman Qureshi,Painter,16,850.0,,,13600.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,4080,9520
9,Hamid Ansari,Helper,25/-,600.0,,,15000.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,0,15000
10,Usman Malik,Supervisor,25,1800.0,,,45000.0,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,0,45000
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2012.xlsx,labour_wages,SATTI_PLAZA,Approved:,
Month: July 2013,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
1,Tariq Chaudhry,Electrician,18,1200.0,21600.0,0.0,21600.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
2,Rizwan Butt,Mason,27,900.0,24300.0,12150.0,12150.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
3,Farooq Malik,Plumber,19,1100.0,20900.0,10450.0,10450.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
4,Tariq Khan,Helper,22,600.0,13200.0,0.0,13200.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
5,Kamran Ali,Painter,,850.0,22950.0,0.0,,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
6,Asif Raza,Site Engineer,16,2500.0,40000.0,0.0,40000.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
7,Bilal Malik,Painter,23,850.0,19550.0,0.0,19550.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
8,Zahid Mirza,Helper,20,600.0,12000.0,3600.0,8400.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
9,Zahid Ansari,Site Engineer,17,2500.0,42500.0,21250.0,21250.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
10,Farooq Butt,Painter,,850.0,17850.0,5355.0,12495.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
11,Bilal Chaudhry,Welder,,1100.0,16500.0,0.0,,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
12,Nasir Qureshi,Plumber,28,1100.0,30800.0,9240.0,21560.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
13,Farooq Butt,Welder,26,1100.0,28600.0,0.0,28600.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
14,Rizwan Ansari,Mason,,900.0,15300.0,7650.0,7650.0,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Jul2013.xlsx,labour_wages,SATTI_PLAZA,,
Month: October 2011,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
1,Bilal Malik,Plumber,20,1100.0,22000.0,0.0,22000.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
2,Muhammad Chaudhry,Helper,14,600.0,8400.0,0.0,8400.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
3,Usman Qureshi,Welder,15,1100.0,16500.0,0.0,16500.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
4,Tariq Ansari,Carpenter,25/-,1000.0,25000.0,0.0,25000.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
5,Bilal Butt,Painter,,850.0,20400.0,0.0,20400.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
6,Ahmad Butt,Carpenter,,1000.0,28000.0,0.0,28000.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
7,Sajid Chaudhry,Supervisor,15,1800.0,27000.0,0.0,27000.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
8,Asif Ali,Helper,18,600.0,10800.0,0.0,10800.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
9,Ahmad Sheikh,Carpenter,25,1000.0,25000.0,0.0,25000.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
10,Arif Mirza,Mason,16,900.0,14400.0,4320.0,10080.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
11,Usman Sheikh,Plumber,TBD,1100.0,27500.0,0.0,27500.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
12,Zahid Raza,Site Engineer,16,2500.0,40000.0,0.0,40000.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
13,Bilal Khan,Security Guard,22,700.0,15400.0,0.0,15400.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
14,Muhammad Khan,Supervisor,28,,50400.0,0.0,50400.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
15,Tariq Ali,Carpenter,PKR 14,1000.0,14000.0,4200.0,9800.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
16,Arif Khan,Mason,18,900.0,16200.0,0.0,16200.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
17,Muhammad Malik,Electrician,25,1200.0,30000.0,0.0,30000.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
18,Arif Qureshi,Welder,20,1100.0,22000.0,,22000.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
19,Farooq Ansari,Electrician,24,1200.0,,0.0,28800.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
20,Rizwan Mirza,Electrician,20/-,1200.0,24000.0,7200.0,16800.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
21,Kamran Qureshi,Supervisor,20,1800.0,36000.0,10800.0,25200.0,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2011.xlsx,labour_wages,SATTI_PLAZA,,
Month: October 2012,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
1,Usman Mirza,Carpenter,23,1000.0,,11500.0,11500.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
2,Asif Malik,Carpenter,23,1000.0,23000.0,0.0,23000.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
3,Ahmad Ansari,Mason,28,,25200.0,12600.0,12600.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
4,Hamid Qureshi,Supervisor,22,1800.0,39600.0,0.0,39600.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
5,Usman Raza,Carpenter,15,1000.0,15000.0,0.0,15000.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
6,Javed Ali,Painter,16,850.0,13600.0,6800.0,6800.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
7,Zahid Khan,Welder,15,1100.0,16500.0,8250.0,8250.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
8,Ahmad Chaudhry,Electrician,23,1200.0,,8280.0,19320.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
9,Rizwan Malik,Electrician,17,1200.0,20400.0,0.0,20400.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
10,Bilal Butt,Mason,20,900.0,18000.0,0.0,18000.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
11,Zahid Malik,Plumber,28,1100.0,30800.0,0.0,30800.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
12,Bilal Ali,Carpenter,20,1000.0,20000.0,6000.0,14000.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
13,Javed Qureshi,Electrician,26,1200.0,31200.0,9360.0,21840.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
14,Bilal Qureshi,Mason,22,900.0,19800.0,0.0,19800.0,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2012.xlsx,labour_wages,SATTI_PLAZA,,
Month: October 2013,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,,
1,Farooq Khan,Electrician,19,1200.0,,,22800.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,22800
